employee_code,employee_event_dt,employee_direction,service_date,trip_id,trip_type,bus_id,rotation_tag,duty_segment,store_id,store_name,trip_wave_dt,planned_start_dt,planned_end_dt,mapping_status
11026889,2026-04-11 20:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11127750,KFC - Fahaheel,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,nearest_wave
11028589,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11127750,KFC - Fahaheel,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,nearest_wave
11026730,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11127780,KFC - Al Mahboola,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11027367,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11127780,KFC - Al Mahboola,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11029205,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11127780,KFC - Al Mahboola,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11029935,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11127780,KFC - Al Mahboola,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11027573,2026-04-11 21:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11127960,KFC - Al Mangaf,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,nearest_wave
11028405,2026-04-11 20:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11127960,KFC - Al Mangaf,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,nearest_wave
11027101,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147460,Hardees - Al Ahmadi,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11029236,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147460,Hardees - Al Ahmadi,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11028099,2026-04-11 18:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11147470,Hardees - Om El Himan,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11026454,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147740,Hardees - Al Sbahiya,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11029951,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147740,Hardees - Al Sbahiya,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11028531,2026-04-11 18:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11147750,Hardees - Al Fahaheel,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11028310,2026-04-11 20:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11029325,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11030182,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11198000,Krispy Kreme - Sabah Al Ahmed,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11028981,2026-04-11 18:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11198750,Krispy Kreme - Fahaheel,2026-04-11 18:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11030175,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11227730,BR - Reqa,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11021111,2026-04-11 20:00:00,OUT,2026-04-11,MIX_0069,MIXED,5,evening,1,11227860,BR - Qurain 2,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11024876,2026-04-11 20:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11227930,BR - Fahd El Ahmed,2026-04-11 20:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11024562,2026-04-11 19:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11228110,BR - Sabah Al Ahmed Coop,2026-04-11 19:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11030118,2026-04-11 19:00:00,IN,2026-04-11,MIX_0069,MIXED,5,evening,1,11228110,BR - Sabah Al Ahmed Coop,2026-04-11 19:00:00,2026-04-11 15:45:00.000,2026-04-11 19:58:47.400,exact_wave
11019663,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11127830,KFC - S Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11026707,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11127830,KFC - S Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029273,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11127830,KFC - S Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029338,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11127830,KFC - S Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029926,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11127830,KFC - S Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029237,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11128430,KFC - Sabah Al Salem 2,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029252,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11128430,KFC - Sabah Al Salem 2,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029878,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11128430,KFC - Sabah Al Salem 2,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029938,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11128430,KFC - Sabah Al Salem 2,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029968,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11128430,KFC - Sabah Al Salem 2,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11007718,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11016423,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11027565,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11028946,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029334,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11030211,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11147830,Hardees - Sabah Al Salem,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11028391,2026-04-11 21:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11148490,Hardees - Sabah Al Salem Block,2026-04-11 21:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029195,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11148490,Hardees - Sabah Al Salem Block,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029402,2026-04-11 21:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11148490,Hardees - Sabah Al Salem Block,2026-04-11 21:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11029675,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11148490,Hardees - Sabah Al Salem Block,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11026860,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11228270,BR - Sabah Al Salem Block 1,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11028809,2026-04-11 20:00:00,IN,2026-04-11,ORT_0237,IN,5,morning,2,11228270,BR - Sabah Al Salem Block 1,2026-04-11 20:00:00,2026-04-11 20:00:00.000,2026-04-11 21:27:13.200,exact_wave
11026503,2026-04-12 01:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11026751,2026-04-12 01:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11026855,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11027003,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11027200,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11027767,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11029419,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
11029552,2026-04-11 23:00:00,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,partial
UNMAPPED_ORT_0470_11187760_1,,OUT,2026-04-11,ORT_0470,OUT,5,evening,2,11187760,TGIF - Abu Halifa,2026-04-11 23:00:00,2026-04-11 23:30:00.000,2026-04-11 23:38:54.000,unmapped
11027877,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11118400,Wimpy - Divonne Complex,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11030289,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11118400,Wimpy - Divonne Complex,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11027400,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128200,KFC - Village,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029164,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128200,KFC - Village,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029928,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128270,KFC - Augiela 2,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11024270,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128570,KFC - Loft Fintas,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11026347,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128570,KFC - Loft Fintas,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11026903,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128570,KFC - Loft Fintas,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11027371,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128570,KFC - Loft Fintas,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11028441,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11128570,KFC - Loft Fintas,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11026554,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11027663,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11027760,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11028206,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11028937,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029635,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11030183,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11137870,Tikka - Qurain,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029170,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11147870,Hardees - Al Qureen 2,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029178,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11147870,Hardees - Al Qureen 2,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029483,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11147870,Hardees - Al Qureen 2,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11029766,2026-04-11 03:00:00,OUT,2026-04-11,ORT_0442,OUT,6,morning,1,11148160,Hardees - Village,2026-04-11 03:00:00,2026-04-11 03:00:00.000,2026-04-11 04:08:58.200,exact_wave
11026449,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11026461,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11027888,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11027915,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11028223,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11028442,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11029974,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11127730,KFC - Alreqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11027715,2026-04-11 20:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11128400,KFC - Mangaf 2,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11028694,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11128400,KFC - Mangaf 2,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11029287,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11128400,KFC - Mangaf 2,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11029887,2026-04-11 18:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11128400,KFC - Mangaf 2,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11026323,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147740,Hardees - Al Sbahiya,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11026848,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147740,Hardees - Al Sbahiya,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11028066,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147740,Hardees - Al Sbahiya,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11029372,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147740,Hardees - Al Sbahiya,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11022532,2026-04-11 06:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11026541,2026-04-11 06:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11029778,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11029830,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11030125,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11147930,Hardees - Fahd El Ahmed,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,nearest_wave
11028806,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0452,OUT,6,morning,1,11227730,BR - Reqa,2026-04-11 05:00:00,2026-04-11 05:00:00.000,2026-04-11 05:47:39.600,exact_wave
11026689,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027668,2026-04-11 06:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 06:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027927,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027938,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027943,2026-04-11 06:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 06:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11028016,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029798,2026-04-11 06:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11127770,KFC - Al Zahr,2026-04-11 06:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11025826,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027343,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11028222,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11028555,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029070,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029814,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029920,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029923,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11026027,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11147770,Hardees - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027251,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11147770,Hardees - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027302,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11147770,Hardees - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027717,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11147770,Hardees - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11028338,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11147770,Hardees - Al Zahr,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029597,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11148480,Hardees - Qurain Markets,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11029707,2026-04-11 05:00:00,OUT,2026-04-11,ORT_0449,OUT,6,morning,1,11148480,Hardees - Qurain Markets,2026-04-11 05:00:00,2026-04-11 06:15:00.000,2026-04-11 07:15:07.800,exact_wave
11027067,2026-04-11 16:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127470,KFC - Om El Himan,2026-04-11 16:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,exact_wave
11028022,2026-04-11 16:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127470,KFC - Om El Himan,2026-04-11 16:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,exact_wave
11028580,2026-04-11 16:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127470,KFC - Om El Himan,2026-04-11 16:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,exact_wave
11026449,2026-04-11 19:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127730,KFC - Alreqa,2026-04-11 17:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,nearest_wave
11026461,2026-04-11 19:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127730,KFC - Alreqa,2026-04-11 17:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,nearest_wave
11027888,2026-04-11 19:00:00,IN,2026-04-11,MIX_0068,MIXED,6,morning,2,11127730,KFC - Alreqa,2026-04-11 17:00:00,2026-04-11 13:15:00.000,2026-04-11 17:33:15.600,nearest_wave
